City,State,Datetime,US_AQI,PM2_5_ugm3,AirIntel_Risk_Score,Risk_Category
Gurugram,Haryana,2023-11-04 20:00:00,177.0,128.1,44.351,Moderate
Bhopal,Madhya Pradesh,2024-03-01 05:00:00,74.0,12.6,7.468,Safe
Gurugram,Haryana,2023-12-11 10:00:00,160.0,78.2,44.43033333333334,Moderate
Patna,Bihar,2023-11-29 08:00:00,133.0,69.4,41.263666666666666,Moderate
Bengaluru,Karnataka,2023-11-01 02:00:00,73.0,20.7,23.162,Safe
Ahmedabad,Gujarat,2025-02-24 15:00:00,76.0,20.4,31.543,Moderate
Agartala,Tripura,2024-03-14 14:00:00,140.0,48.9,21.941000000000003,Safe
Kohima,Nagaland,2024-05-28 09:00:00,18.0,1.6,1.6156666666666666,Safe
Lucknow,Uttar Pradesh,2023-08-05 05:00:00,71.0,29.0,13.831333333333333,Safe
Visakhapatnam,Andhra Pradesh,2023-04-19 04:00:00,111.0,35.0,12.767333333333335,Safe
Imphal,Manipur,2023-02-15 22:00:00,100.0,40.3,30.41766666666667,Moderate
Jaipur,Rajasthan,2025-05-23 06:00:00,160.0,22.6,23.893666666666668,Safe
Panaji,Goa,2024-05-27 05:00:00,64.0,19.8,12.64,Safe
Dehradun,Uttarakhand,2024-01-04 17:00:00,79.0,48.1,26.635666666666665,Moderate
Thiruvananthapuram,Kerala,2024-06-02 23:00:00,59.0,14.9,6.754333333333333,Safe
Raipur,Chhattisgarh,2025-07-19 19:00:00,151.0,54.6,18.144,Safe
Thiruvananthapuram,Kerala,2025-03-12 20:00:00,41.0,12.3,12.514,Safe
Lucknow,Uttar Pradesh,2025-10-20 00:00:00,160.0,58.2,26.537,Moderate
Patna,Bihar,2023-12-07 14:00:00,160.0,49.4,36.22333333333333,Moderate
Mumbai,Maharashtra,2024-09-18 16:00:00,73.0,18.9,13.555,Safe
Shimla,Himachal Pradesh,2023-08-15 23:00:00,64.0,25.0,20.887666666666668,Safe
Raipur,Chhattisgarh,2022-11-06 09:00:00,187.0,130.4,52.36833333333334,High
Shillong,Meghalaya,2023-03-10 07:00:00,86.0,26.4,9.783,Safe
Kohima,Nagaland,2025-09-26 14:00:00,43.0,3.4,11.771666666666667,Safe
Ahmedabad,Gujarat,2024-04-04 07:00:00,63.0,20.1,12.421,Safe
Lucknow,Uttar Pradesh,2024-09-16 21:00:00,122.0,70.1,30.835333333333335,Moderate
Kohima,Nagaland,2023-10-12 00:00:00,52.0,11.4,13.408999999999999,Safe
Shillong,Meghalaya,2025-06-21 08:00:00,26.0,7.0,15.783666666666667,Safe
Gangtok,Sikkim,2022-08-27 17:00:00,62.0,14.5,19.547666666666665,Safe
Visakhapatnam,Andhra Pradesh,2022-08-15 09:00:00,50.0,13.0,5.454666666666667,Safe
Delhi,Delhi,2025-04-21 22:00:00,212.0,55.8,36.677,Moderate
Aizawl,Mizoram,2024-07-24 18:00:00,28.0,5.3,15.815333333333333,Safe
Chennai,Tamil Nadu,2024-04-25 02:00:00,40.0,7.9,4.185666666666666,Safe
Chandigarh,Punjab,2023-08-06 15:00:00,125.0,44.2,15.895666666666667,Safe
Gangtok,Sikkim,2022-10-03 00:00:00,43.0,10.3,17.567666666666668,Safe
Imphal,Manipur,2022-10-11 18:00:00,57.0,15.7,14.278666666666666,Safe
Bhubaneswar,Odisha,2025-06-26 14:00:00,80.0,5.7,6.957,Safe
Lucknow,Uttar Pradesh,2023-09-19 10:00:00,86.0,30.0,23.185,Safe
Itanagar,Arunachal Pradesh,2022-08-05 05:00:00,36.0,7.6,11.716666666666667,Safe
Patna,Bihar,2024-04-29 12:00:00,79.0,23.1,17.164,Safe
Lucknow,Uttar Pradesh,2022-12-23 09:00:00,163.0,82.9,40.15766666666667,Moderate
Bengaluru,Karnataka,2025-11-13 19:00:00,101.0,48.1,27.747666666666667,Moderate
Lucknow,Uttar Pradesh,2025-03-24 21:00:00,137.0,56.3,29.948333333333334,Moderate
Ahmedabad,Gujarat,2025-10-20 00:00:00,86.0,44.0,24.181333333333335,Safe
Ranchi,Jharkhand,2025-07-18 04:00:00,96.0,42.3,16.793,Safe
Delhi,Delhi,2025-08-03 13:00:00,152.0,59.4,27.561,Moderate
Bhubaneswar,Odisha,2024-12-06 14:00:00,161.0,60.8,28.820333333333334,Moderate
Chandigarh,Punjab,2023-07-22 18:00:00,90.0,33.1,18.819666666666667,Safe
Chandigarh,Punjab,2025-06-13 20:00:00,172.0,69.6,23.095,Safe
Gurugram,Haryana,2023-04-28 19:00:00,153.0,75.2,25.787333333333333,Moderate
Hyderabad,Telangana,2024-10-18 05:00:00,35.0,6.0,3.4640000000000004,Safe
Gurugram,Haryana,2024-01-11 20:00:00,169.0,112.9,41.00566666666667,Moderate
Panaji,Goa,2022-09-11 07:00:00,32.0,7.6,3.4446666666666665,Safe
Panaji,Goa,2023-04-21 11:00:00,80.0,30.3,14.848,Safe
Hyderabad,Telangana,2025-03-20 12:00:00,37.0,9.1,3.8666666666666663,Safe
Shimla,Himachal Pradesh,2022-09-02 10:00:00,71.0,21.5,13.073333333333334,Safe
Panaji,Goa,2022-10-03 22:00:00,42.0,10.9,4.611666666666667,Safe
Bengaluru,Karnataka,2024-02-25 10:00:00,85.0,24.6,19.595,Safe
Chandigarh,Punjab,2023-11-03 03:00:00,85.0,16.3,18.59466666666667,Safe
Bhopal,Madhya Pradesh,2023-01-14 02:00:00,97.0,38.9,27.054333333333332,Moderate
Hyderabad,Telangana,2025-04-19 02:00:00,100.0,39.2,17.191333333333333,Safe
Jaipur,Rajasthan,2024-12-25 14:00:00,170.0,71.0,30.505333333333336,Moderate
Panaji,Goa,2023-10-06 04:00:00,63.0,23.1,12.738,Safe
Visakhapatnam,Andhra Pradesh,2025-07-28 22:00:00,63.0,16.4,6.799333333333333,Safe
Mumbai,Maharashtra,2023-12-07 00:00:00,129.0,42.0,24.944000000000003,Safe
Ahmedabad,Gujarat,2023-03-06 16:00:00,116.0,36.9,20.36,Safe
Mumbai,Maharashtra,2023-03-05 02:00:00,225.0,178.3,42.653666666666666,Moderate
Aizawl,Mizoram,2025-04-25 08:00:00,88.0,23.2,9.477666666666666,Safe
Dehradun,Uttarakhand,2024-10-08 06:00:00,81.0,13.7,21.056333333333335,Safe
Ahmedabad,Gujarat,2023-03-18 22:00:00,108.0,77.3,30.243333333333332,Moderate
Hyderabad,Telangana,2023-07-27 14:00:00,16.0,3.2,1.6313333333333335,Safe
Ahmedabad,Gujarat,2024-02-26 15:00:00,79.0,29.6,31.64033333333333,Moderate
Raipur,Chhattisgarh,2025-08-05 17:00:00,131.0,45.2,28.833333333333336,Moderate
Thiruvananthapuram,Kerala,2025-06-29 01:00:00,36.0,7.6,3.869666666666667,Safe
Lucknow,Uttar Pradesh,2023-08-01 03:00:00,87.0,22.5,14.51,Safe
Ranchi,Jharkhand,2023-07-25 21:00:00,47.0,15.5,10.465333333333334,Safe
Guwahati,Assam,2025-10-14 04:00:00,75.0,22.8,16.216,Safe
Shimla,Himachal Pradesh,2024-06-26 05:00:00,126.0,23.4,25.66,Moderate
Delhi,Delhi,2025-07-03 20:00:00,119.0,60.3,30.131,Moderate
Itanagar,Arunachal Pradesh,2023-03-21 20:00:00,42.0,15.8,13.088333333333335,Safe
Delhi,Delhi,2024-09-02 14:00:00,104.0,30.4,16.690666666666665,Safe
Hyderabad,Telangana,2024-12-06 00:00:00,63.0,26.4,25.604,Moderate
Patna,Bihar,2024-03-01 04:00:00,115.0,43.9,19.340666666666667,Safe
Visakhapatnam,Andhra Pradesh,2024-06-24 11:00:00,68.0,14.3,12.125333333333334,Safe
Dehradun,Uttarakhand,2023-09-28 06:00:00,69.0,7.7,14.369333333333334,Safe
Visakhapatnam,Andhra Pradesh,2025-08-02 08:00:00,97.0,42.5,17.372333333333334,Safe
Hyderabad,Telangana,2023-08-17 00:00:00,63.0,23.9,13.061333333333334,Safe
Raipur,Chhattisgarh,2025-11-16 22:00:00,167.0,104.1,33.666,Moderate
Aizawl,Mizoram,2024-05-01 09:00:00,85.0,23.1,9.417,Safe
Bhubaneswar,Odisha,2024-07-25 16:00:00,34.0,7.6,8.556666666666667,Safe
Bengaluru,Karnataka,2024-09-17 03:00:00,41.0,8.2,4.240666666666667,Safe
Patna,Bihar,2025-05-03 02:00:00,89.0,23.9,9.463333333333333,Safe
Aizawl,Mizoram,2023-12-02 05:00:00,23.0,4.1,20.290333333333333,Safe
Patna,Bihar,2022-11-17 09:00:00,164.0,91.5,33.215999999999994,Moderate
Thiruvananthapuram,Kerala,2023-05-31 06:00:00,56.0,11.8,13.869666666666667,Safe
Shillong,Meghalaya,2025-07-22 13:00:00,53.0,9.7,13.183666666666667,Safe
Bhubaneswar,Odisha,2022-10-31 09:00:00,161.0,65.0,20.006333333333334,Safe
Agartala,Tripura,2025-11-23 09:00:00,166.0,92.0,37.215333333333334,Moderate
Kohima,Nagaland,2023-12-26 04:00:00,49.0,9.2,19.926333333333332,Safe
Thiruvananthapuram,Kerala,2024-10-25 15:00:00,27.0,6.2,2.9303333333333335,Safe
Gurugram,Haryana,2024-04-02 21:00:00,132.0,47.3,27.949333333333332,Moderate
Chandigarh,Punjab,2024-12-14 11:00:00,103.0,31.2,26.301000000000002,Moderate
Gangtok,Sikkim,2024-02-16 16:00:00,103.0,40.9,35.83266666666667,Moderate
Gurugram,Haryana,2023-04-12 18:00:00,93.0,31.2,23.644,Safe
Bhopal,Madhya Pradesh,2024-11-16 18:00:00,151.0,57.6,40.771,Moderate
Aizawl,Mizoram,2023-09-28 08:00:00,46.0,8.4,12.603,Safe
Chandigarh,Punjab,2024-09-07 02:00:00,92.0,35.6,24.263333333333332,Safe
Hyderabad,Telangana,2023-09-17 08:00:00,37.0,7.5,8.879999999999999,Safe
Kolkata,West Bengal,2024-01-05 16:00:00,171.0,63.3,35.75,Moderate
Aizawl,Mizoram,2023-11-15 13:00:00,33.0,6.2,21.332333333333334,Safe
Bhubaneswar,Odisha,2022-10-29 11:00:00,159.0,50.5,23.306666666666665,Safe
Ahmedabad,Gujarat,2022-09-10 07:00:00,157.0,58.2,18.933,Safe
Chandigarh,Punjab,2025-03-09 05:00:00,76.0,33.5,22.41433333333333,Safe
Guwahati,Assam,2024-07-04 06:00:00,52.0,11.1,13.368,Safe
Lucknow,Uttar Pradesh,2023-11-09 12:00:00,171.0,62.9,31.101333333333336,Moderate
Lucknow,Uttar Pradesh,2023-10-06 06:00:00,96.0,64.0,20.243666666666666,Safe
Raipur,Chhattisgarh,2025-04-22 12:00:00,129.0,33.2,21.483333333333334,Safe
Kolkata,West Bengal,2024-08-16 15:00:00,83.0,27.7,22.677666666666667,Safe
Raipur,Chhattisgarh,2025-06-05 09:00:00,152.0,71.0,25.931333333333335,Moderate
Mumbai,Maharashtra,2024-07-22 09:00:00,72.0,25.0,14.040666666666667,Safe
Kolkata,West Bengal,2024-01-16 12:00:00,171.0,58.6,30.20566666666667,Moderate
Kohima,Nagaland,2022-08-26 00:00:00,32.0,11.8,16.853666666666665,Safe
Gangtok,Sikkim,2023-08-06 08:00:00,31.0,4.9,8.016666666666666,Safe
Aizawl,Mizoram,2024-12-16 10:00:00,37.0,2.9,21.243333333333332,Safe
Dehradun,Uttarakhand,2025-01-21 07:00:00,111.0,20.4,28.861,Moderate
Ahmedabad,Gujarat,2023-04-27 06:00:00,88.0,15.5,8.868333333333332,Safe
Bengaluru,Karnataka,2022-11-15 18:00:00,68.0,32.8,24.072666666666667,Safe
Dehradun,Uttarakhand,2025-02-19 15:00:00,90.0,17.2,18.919666666666664,Safe
Guwahati,Assam,2022-12-09 06:00:00,89.0,46.7,22.237333333333332,Safe
Guwahati,Assam,2025-01-08 18:00:00,121.0,67.1,39.19333333333333,Moderate
Bengaluru,Karnataka,2022-12-24 04:00:00,109.0,37.8,22.968,Safe
Hyderabad,Telangana,2023-11-05 18:00:00,109.0,42.5,23.503333333333334,Safe
Jaipur,Rajasthan,2024-02-11 12:00:00,106.0,34.8,35.372,Moderate
Delhi,Delhi,2025-09-14 09:00:00,150.0,32.0,20.891333333333332,Safe
Mumbai,Maharashtra,2024-08-28 02:00:00,64.0,17.8,7.470666666666666,Safe
Hyderabad,Telangana,2022-10-09 12:00:00,80.0,21.1,8.739666666666668,Safe
Imphal,Manipur,2023-01-01 11:00:00,105.0,32.2,26.986666666666665,Moderate
Panaji,Goa,2023-12-24 13:00:00,111.0,36.9,30.113,Moderate
Visakhapatnam,Andhra Pradesh,2024-03-06 14:00:00,107.0,36.4,18.080666666666666,Safe
Itanagar,Arunachal Pradesh,2023-03-20 03:00:00,104.0,32.9,24.932333333333332,Safe
Agartala,Tripura,2025-01-25 19:00:00,193.0,135.5,38.64933333333334,Moderate
Chandigarh,Punjab,2023-01-29 17:00:00,156.0,78.2,36.059333333333335,Moderate
Shillong,Meghalaya,2025-11-06 13:00:00,38.0,5.1,13.536,Safe
Dehradun,Uttarakhand,2024-07-03 02:00:00,55.0,8.0,13.281333333333333,Safe
Kolkata,West Bengal,2023-08-14 22:00:00,123.0,50.1,15.373,Safe
Delhi,Delhi,2024-10-05 10:00:00,156.0,24.3,15.639000000000001,Safe
Shillong,Meghalaya,2025-03-31 23:00:00,145.0,76.1,24.355333333333334,Safe
Shillong,Meghalaya,2025-11-16 04:00:00,26.0,3.9,20.457,Safe
Guwahati,Assam,2023-01-28 19:00:00,153.0,69.4,34.85766666666667,Moderate
Panaji,Goa,2025-10-07 14:00:00,58.0,4.7,5.211333333333334,Safe
Itanagar,Arunachal Pradesh,2024-06-07 21:00:00,86.0,35.7,23.841,Safe
Visakhapatnam,Andhra Pradesh,2023-07-13 14:00:00,85.0,22.0,9.406666666666668,Safe
Chennai,Tamil Nadu,2025-03-28 03:00:00,92.0,27.1,10.150666666666666,Safe
Aizawl,Mizoram,2024-01-30 02:00:00,68.0,18.1,30.567666666666668,Moderate
Bhubaneswar,Odisha,2024-06-21 13:00:00,73.0,21.2,8.165333333333333,Safe
Shimla,Himachal Pradesh,2025-11-10 18:00:00,116.0,16.8,33.904,Moderate
Ranchi,Jharkhand,2024-12-27 10:00:00,175.0,84.3,32.202999999999996,Moderate
Bhopal,Madhya Pradesh,2024-05-08 02:00:00,59.0,14.1,11.362,Safe
Kolkata,West Bengal,2024-06-05 05:00:00,79.0,21.2,13.729333333333333,Safe
Visakhapatnam,Andhra Pradesh,2022-08-28 18:00:00,106.0,33.3,12.203,Safe
Delhi,Delhi,2023-05-30 11:00:00,159.0,55.1,27.102333333333334,Moderate
Ranchi,Jharkhand,2025-08-31 03:00:00,66.0,18.6,7.081,Safe
Lucknow,Uttar Pradesh,2024-10-22 17:00:00,154.0,65.4,25.003999999999998,Moderate
Ahmedabad,Gujarat,2025-08-30 01:00:00,83.0,29.3,14.706333333333333,Safe
Bhopal,Madhya Pradesh,2022-11-15 21:00:00,126.0,65.0,27.257333333333335,Moderate
Ranchi,Jharkhand,2024-08-06 15:00:00,57.0,17.9,11.530333333333335,Safe
Hyderabad,Telangana,2023-12-12 16:00:00,93.0,20.4,19.7,Safe
Dehradun,Uttarakhand,2024-06-08 00:00:00,84.0,14.2,8.281666666666666,Safe
Itanagar,Arunachal Pradesh,2023-07-30 17:00:00,39.0,14.1,17.684,Safe
Jaipur,Rajasthan,2024-04-07 21:00:00,82.0,19.8,16.956000000000003,Safe
Thiruvananthapuram,Kerala,2023-08-19 15:00:00,44.0,10.0,9.861666666666666,Safe
Chandigarh,Punjab,2023-02-13 18:00:00,78.0,33.1,24.86566666666667,Safe
Shillong,Meghalaya,2022-09-15 02:00:00,31.0,7.1,8.259333333333334,Safe
Kolkata,West Bengal,2023-08-28 16:00:00,129.0,55.1,23.646333333333335,Safe
Itanagar,Arunachal Pradesh,2025-11-25 16:00:00,41.0,17.0,27.944333333333333,Moderate
Thiruvananthapuram,Kerala,2024-08-23 03:00:00,53.0,16.9,19.233666666666668,Safe
Itanagar,Arunachal Pradesh,2024-02-28 02:00:00,67.0,18.3,30.42,Moderate
Hyderabad,Telangana,2022-12-31 22:00:00,152.0,80.6,39.004333333333335,Moderate
Kohima,Nagaland,2023-11-28 16:00:00,37.0,8.3,26.870333333333335,Moderate
Guwahati,Assam,2025-10-28 05:00:00,73.0,43.3,23.031666666666666,Safe
Raipur,Chhattisgarh,2024-07-11 10:00:00,73.0,24.5,13.541333333333332,Safe
Mumbai,Maharashtra,2025-09-12 16:00:00,65.0,18.3,7.386,Safe
Thiruvananthapuram,Kerala,2025-09-27 11:00:00,26.0,8.3,8.044333333333334,Safe
Thiruvananthapuram,Kerala,2025-05-13 14:00:00,36.0,6.1,3.6346666666666665,Safe
Jaipur,Rajasthan,2024-08-03 08:00:00,42.0,2.8,3.666666666666667,Safe
Patna,Bihar,2022-11-16 04:00:00,176.0,91.3,34.105666666666664,Moderate
Bhubaneswar,Odisha,2022-09-16 15:00:00,78.0,24.1,8.968666666666667,Safe
Ranchi,Jharkhand,2025-10-07 04:00:00,89.0,34.8,10.588999999999999,Safe
Chennai,Tamil Nadu,2023-11-19 00:00:00,47.0,10.4,15.041333333333334,Safe
Ahmedabad,Gujarat,2024-08-22 14:00:00,78.0,15.9,21.365000000000002,Safe
Itanagar,Arunachal Pradesh,2025-10-14 06:00:00,62.0,13.2,14.248000000000001,Safe
Shimla,Himachal Pradesh,2025-06-01 07:00:00,96.0,32.2,24.767666666666667,Safe
Bhopal,Madhya Pradesh,2024-05-14 06:00:00,68.0,21.1,13.046666666666667,Safe
Delhi,Delhi,2025-11-03 02:00:00,168.0,87.8,35.08933333333333,Moderate
Jaipur,Rajasthan,2024-08-06 04:00:00,48.0,18.0,11.141,Safe
Panaji,Goa,2025-04-27 05:00:00,80.0,38.2,15.560666666666668,Safe
Mumbai,Maharashtra,2022-11-28 05:00:00,196.0,106.6,37.397666666666666,Moderate
Chandigarh,Punjab,2025-04-06 12:00:00,68.0,16.5,19.305,Safe
Bhopal,Madhya Pradesh,2025-04-07 05:00:00,55.0,15.2,6.310333333333334,Safe
Aizawl,Mizoram,2023-07-05 23:00:00,25.0,3.6,10.39,Safe
Raipur,Chhattisgarh,2024-09-03 07:00:00,59.0,23.3,12.293333333333333,Safe
Delhi,Delhi,2024-11-27 04:00:00,159.0,89.2,44.489666666666665,Moderate
Hyderabad,Telangana,2025-03-26 19:00:00,168.0,39.7,24.472666666666665,Safe
Gangtok,Sikkim,2024-08-20 17:00:00,42.0,9.3,12.364,Safe
Patna,Bihar,2024-07-14 14:00:00,141.0,29.8,14.544666666666666,Safe
Ahmedabad,Gujarat,2023-06-01 23:00:00,36.0,4.9,3.4856666666666665,Safe
Kolkata,West Bengal,2024-09-21 00:00:00,146.0,55.6,17.783666666666665,Safe
Guwahati,Assam,2024-06-07 09:00:00,96.0,21.1,10.124666666666666,Safe
Delhi,Delhi,2022-08-31 06:00:00,154.0,55.1,18.507333333333335,Safe
Kohima,Nagaland,2023-02-19 13:00:00,94.0,33.8,26.237333333333332,Moderate
Jaipur,Rajasthan,2024-10-01 13:00:00,91.0,36.0,16.81,Safe
Chandigarh,Punjab,2024-04-26 11:00:00,51.0,10.5,12.413,Safe
Guwahati,Assam,2024-10-15 23:00:00,88.0,22.3,17.489666666666665,Safe
Itanagar,Arunachal Pradesh,2024-07-14 07:00:00,61.0,20.1,20.078,Safe
Shillong,Meghalaya,2023-02-19 06:00:00,93.0,30.0,28.729999999999997,Moderate
Mumbai,Maharashtra,2023-09-03 22:00:00,65.0,23.2,22.029666666666667,Safe
Raipur,Chhattisgarh,2023-12-08 06:00:00,78.0,31.3,32.66766666666667,Moderate
Jaipur,Rajasthan,2025-01-31 12:00:00,103.0,18.4,27.522666666666666,Moderate
Ranchi,Jharkhand,2024-03-08 09:00:00,78.0,21.3,8.98,Safe
Imphal,Manipur,2023-04-25 13:00:00,69.0,17.5,7.466666666666668,Safe
Bengaluru,Karnataka,2025-01-26 08:00:00,84.0,43.1,20.895333333333333,Safe
Itanagar,Arunachal Pradesh,2022-09-27 07:00:00,43.0,7.8,17.293,Safe
Visakhapatnam,Andhra Pradesh,2024-11-18 16:00:00,148.0,43.9,31.143666666666665,Moderate
Aizawl,Mizoram,2024-08-27 19:00:00,34.0,10.2,16.829,Safe
Itanagar,Arunachal Pradesh,2025-02-06 23:00:00,151.0,67.1,41.662333333333336,Moderate
Jaipur,Rajasthan,2025-04-17 09:00:00,95.0,49.6,32.48866666666667,Moderate
Gurugram,Haryana,2024-02-22 11:00:00,141.0,54.4,28.392666666666667,Moderate
Mumbai,Maharashtra,2024-10-19 04:00:00,98.0,32.8,19.46666666666667,Safe
Agartala,Tripura,2024-03-13 06:00:00,144.0,35.4,15.469999999999999,Safe
Mumbai,Maharashtra,2025-03-17 12:00:00,87.0,32.4,15.593,Safe
Lucknow,Uttar Pradesh,2023-05-07 16:00:00,127.0,29.7,20.73,Safe
Bengaluru,Karnataka,2024-07-10 23:00:00,34.0,8.5,3.673666666666667,Safe
Shimla,Himachal Pradesh,2024-05-08 08:00:00,43.0,13.3,18.076666666666668,Safe
Thiruvananthapuram,Kerala,2025-07-23 05:00:00,34.0,6.2,8.445333333333334,Safe
Chennai,Tamil Nadu,2024-04-16 06:00:00,62.0,19.4,7.168333333333333,Safe
Guwahati,Assam,2025-10-13 08:00:00,73.0,21.4,20.917666666666666,Safe
Jaipur,Rajasthan,2023-09-09 13:00:00,65.0,8.9,6.1803333333333335,Safe
Ranchi,Jharkhand,2022-12-11 18:00:00,164.0,51.6,28.789,Moderate
Aizawl,Mizoram,2023-03-03 16:00:00,111.0,23.1,11.434000000000001,Safe
Agartala,Tripura,2023-11-18 19:00:00,35.0,21.9,28.201999999999998,Moderate
Imphal,Manipur,2024-11-06 17:00:00,49.0,14.0,28.462333333333333,Moderate
Bengaluru,Karnataka,2024-01-29 12:00:00,83.0,23.7,24.3,Safe
Raipur,Chhattisgarh,2024-07-08 04:00:00,81.0,32.4,23.065,Safe
Gangtok,Sikkim,2023-01-03 20:00:00,84.0,28.5,27.847,Moderate
Bhubaneswar,Odisha,2022-10-30 17:00:00,159.0,67.5,20.127,Safe
Bengaluru,Karnataka,2024-10-16 15:00:00,58.0,4.2,5.097,Safe
Mumbai,Maharashtra,2024-05-18 11:00:00,119.0,46.0,20.199666666666666,Safe
Hyderabad,Telangana,2024-11-07 06:00:00,143.0,54.7,27.846666666666664,Moderate
Gurugram,Haryana,2023-03-29 13:00:00,156.0,38.6,22.177333333333333,Safe
Gangtok,Sikkim,2025-02-23 07:00:00,112.0,29.3,35.19433333333333,Moderate
Mumbai,Maharashtra,2024-02-14 20:00:00,178.0,39.9,28.808,Moderate
Guwahati,Assam,2024-07-27 17:00:00,51.0,12.4,5.437666666666666,Safe
Imphal,Manipur,2022-12-10 12:00:00,74.0,11.7,22.237000000000002,Safe
Thiruvananthapuram,Kerala,2024-09-11 05:00:00,45.0,9.3,4.772,Safe
Aizawl,Mizoram,2022-10-07 10:00:00,40.0,4.1,16.653333333333336,Safe
Bhubaneswar,Odisha,2022-08-19 23:00:00,61.0,10.6,6.036666666666667,Safe
Visakhapatnam,Andhra Pradesh,2024-05-16 10:00:00,55.0,16.8,14.249,Safe
Mumbai,Maharashtra,2024-08-15 16:00:00,62.0,14.0,6.9013333333333335,Safe
Kolkata,West Bengal,2023-09-08 02:00:00,48.0,14.8,10.483666666666666,Safe
Shimla,Himachal Pradesh,2024-04-06 08:00:00,37.0,5.5,11.596666666666668,Safe
Lucknow,Uttar Pradesh,2025-07-13 21:00:00,112.0,45.4,13.360666666666669,Safe
Delhi,Delhi,2022-12-10 12:00:00,184.0,58.8,31.285999999999998,Moderate
Raipur,Chhattisgarh,2025-05-21 00:00:00,94.0,31.5,15.847,Safe
Kolkata,West Bengal,2023-09-24 07:00:00,55.0,15.0,11.108,Safe
Dehradun,Uttarakhand,2024-09-03 12:00:00,45.0,7.9,17.480666666666664,Safe
Lucknow,Uttar Pradesh,2024-06-01 06:00:00,104.0,55.1,19.675333333333334,Safe
Guwahati,Assam,2024-05-21 00:00:00,125.0,44.5,23.02766666666667,Safe
Ranchi,Jharkhand,2024-07-31 21:00:00,73.0,25.7,16.651333333333334,Safe
Lucknow,Uttar Pradesh,2024-11-21 10:00:00,224.0,133.2,54.144000000000005,High
Bengaluru,Karnataka,2022-12-04 15:00:00,59.0,18.0,21.787,Safe
Shillong,Meghalaya,2025-02-21 10:00:00,108.0,41.2,27.943666666666665,Moderate
Kolkata,West Bengal,2025-08-05 16:00:00,77.0,23.5,13.722666666666667,Safe
Bhubaneswar,Odisha,2023-11-10 07:00:00,156.0,72.2,43.67433333333334,Moderate
Chandigarh,Punjab,2025-11-09 18:00:00,132.0,24.0,22.880000000000003,Safe
Thiruvananthapuram,Kerala,2025-08-08 17:00:00,51.0,13.6,10.724666666666666,Safe
Itanagar,Arunachal Pradesh,2024-05-27 09:00:00,54.0,11.9,13.608333333333334,Safe
Shillong,Meghalaya,2023-07-02 08:00:00,31.0,5.4,8.077,Safe
Imphal,Manipur,2025-03-08 16:00:00,160.0,29.5,22.97566666666667,Safe
Bhubaneswar,Odisha,2023-04-02 05:00:00,75.0,29.0,9.217333333333334,Safe
Jaipur,Rajasthan,2023-05-24 14:00:00,68.0,18.2,13.207333333333334,Safe
Kolkata,West Bengal,2025-09-06 14:00:00,72.0,18.7,12.795666666666666,Safe
Chandigarh,Punjab,2024-02-25 00:00:00,76.0,29.3,32.31133333333334,Moderate
Bhubaneswar,Odisha,2025-03-24 09:00:00,93.0,22.9,22.746666666666663,Safe
Bhubaneswar,Odisha,2023-07-07 07:00:00,51.0,13.4,10.639333333333333,Safe
Bhopal,Madhya Pradesh,2024-06-05 11:00:00,76.0,21.6,15.933,Safe
Guwahati,Assam,2024-02-24 08:00:00,99.0,40.2,35.703,Moderate
Bhopal,Madhya Pradesh,2024-01-05 12:00:00,163.0,73.6,36.285666666666664,Moderate
Bhubaneswar,Odisha,2024-12-31 07:00:00,168.0,92.0,32.35433333333333,Moderate
Patna,Bihar,2025-08-20 21:00:00,51.0,19.8,11.009,Safe
Bengaluru,Karnataka,2024-04-04 03:00:00,65.0,18.5,7.267333333333333,Safe
Thiruvananthapuram,Kerala,2024-01-20 01:00:00,60.0,15.5,24.610333333333333,Safe
Aizawl,Mizoram,2023-12-22 13:00:00,37.0,9.3,19.006,Safe
Shimla,Himachal Pradesh,2023-04-09 14:00:00,59.0,18.3,11.741,Safe
Shillong,Meghalaya,2024-11-25 10:00:00,84.0,13.9,18.108666666666668,Safe
Patna,Bihar,2024-01-09 23:00:00,169.0,87.8,33.285333333333334,Moderate
Panaji,Goa,2025-01-25 11:00:00,76.0,18.9,17.922,Safe
Panaji,Goa,2025-10-25 03:00:00,21.0,1.6,1.840666666666667,Safe
Gangtok,Sikkim,2022-11-07 12:00:00,57.0,17.6,21.492333333333335,Safe
Jaipur,Rajasthan,2022-10-25 06:00:00,155.0,83.8,26.688666666666666,Moderate
Shillong,Meghalaya,2023-03-21 23:00:00,46.0,10.9,9.877666666666666,Safe
Ahmedabad,Gujarat,2023-04-12 14:00:00,67.0,12.8,13.891333333333334,Safe
Itanagar,Arunachal Pradesh,2023-03-01 07:00:00,68.0,14.4,15.021,Safe
Shimla,Himachal Pradesh,2023-11-30 21:00:00,51.0,16.2,20.865000000000002,Safe
Dehradun,Uttarakhand,2023-11-17 00:00:00,62.0,16.6,24.77766666666667,Safe
Kolkata,West Bengal,2024-06-12 23:00:00,58.0,15.2,11.454333333333334,Safe
Lucknow,Uttar Pradesh,2024-05-12 00:00:00,151.0,56.3,18.61433333333333,Safe
Delhi,Delhi,2023-02-22 15:00:00,161.0,41.8,34.60766666666667,Moderate
Aizawl,Mizoram,2023-06-14 06:00:00,69.0,17.3,15.435333333333334,Safe
